digital_id,timestamp,language,text,person1_id,person2_id,location_id
DIG002682,2026-07-28 12:18:00,bn,"PERSON_00161 और PERSON_00398 ने দেখা করেছে, Zone_0033, Jabalpur के पास। समय 2026-07-28 12:18:00.",P00161,P00398,LOC0033
DIG002683,2026-06-29 17:45:00,ta,"PERSON_00943 और PERSON_00040 ने பணம் அனுப்பினார், Zone_0163, Nagpur के पास। समय 2026-06-29 17:45:00.",P00943,P00040,LOC0163
DIG002684,2026-02-18 01:29:00,mr,"PERSON_00433 और PERSON_00662 ने संपर्क केला, Zone_0110, Indore के पास। समय 2026-02-18 01:29:00.",P00433,P00662,LOC0110
DIG002685,2026-05-31 23:05:00,en,"PERSON_00822 called PERSON_00610 near Zone_0006, Bhopal. Record time 2026-05-31 23:05:00.",P00822,P00610,LOC0006
DIG002686,2026-08-22 11:19:00,te,"PERSON_00542 और PERSON_00183 ने వెళ్లారు, Zone_0108, Bhopal के पास। समय 2026-08-22 11:19:00.",P00542,P00183,LOC0108
DIG002687,2026-08-10 17:14:00,kn,"PERSON_00317 और PERSON_00406 ने ಭೇಟಿಯಾದರು, Zone_0147, Ujjain के पास। समय 2026-08-10 17:14:00.",P00317,P00406,LOC0147
DIG002688,2026-03-28 02:14:00,pa,"PERSON_00573 और PERSON_00685 ने ਸੰਪਰਕ ਕੀਤਾ, Zone_0128, Bhopal के पास। समय 2026-03-28 02:14:00.",P00573,P00685,LOC0128
DIG002689,2026-05-18 11:21:00,kn,"PERSON_00010 और PERSON_00314 ने ಕರೆ ಮಾಡಿದರು, Zone_0009, Jabalpur के पास। समय 2026-05-18 11:21:00.",P00010,P00314,LOC0009
DIG002690,2026-06-18 13:20:00,ta,"PERSON_00804 और PERSON_00024 ने தொடர்பு கொண்டார், Zone_0024, Jabalpur के पास। समय 2026-06-18 13:20:00.",P00804,P00024,LOC0024
DIG002691,2026-02-17 07:09:00,ta,"PERSON_00350 और PERSON_00964 ने அழைத்தார், Zone_0147, Ujjain के पास। समय 2026-02-17 07:09:00.",P00350,P00964,LOC0147
DIG002692,2026-08-29 10:53:00,ml,"PERSON_00315 और PERSON_00975 ने സന്ദേശം അയച്ചു, Zone_0057, Ujjain के पास। समय 2026-08-29 10:53:00.",P00315,P00975,LOC0057
DIG002693,2026-06-03 23:11:00,te,"PERSON_00322 और PERSON_00185 ने సందేశం పంపారు, Zone_0025, Jabalpur के पास। समय 2026-06-03 23:11:00.",P00322,P00185,LOC0025
DIG002694,2026-08-27 20:33:00,pa,"PERSON_00179 और PERSON_00478 ने ਮੁਲਾਕਾਤ ਕੀਤੀ, Zone_0094, Gwalior के पास। समय 2026-08-27 20:33:00.",P00179,P00478,LOC0094
DIG002695,2026-01-13 17:18:00,te,"PERSON_00659 और PERSON_00648 ने వెళ్లారు, Zone_0068, Bhopal के पास। समय 2026-01-13 17:18:00.",P00659,P00648,LOC0068
DIG002696,2026-01-05 10:01:00,mr,"PERSON_00024 और PERSON_00475 ने संदेश पाठवला, Zone_0064, Ujjain के पास। समय 2026-01-05 10:01:00.",P00024,P00475,LOC0064
DIG002697,2026-04-17 04:09:00,ta,"PERSON_00987 और PERSON_00020 ने சென்றார், Zone_0100, Jabalpur के पास। समय 2026-04-17 04:09:00.",P00987,P00020,LOC0100
DIG002698,2026-04-14 22:14:00,pa,"PERSON_00721 और PERSON_00247 ने ਸੰਪਰਕ ਕੀਤਾ, Zone_0068, Bhopal के पास। समय 2026-04-14 22:14:00.",P00721,P00247,LOC0068
DIG002699,2026-04-03 13:08:00,gu,"PERSON_00961 और PERSON_00245 ने નાણાં મોકલ્યાં, Zone_0146, Bhopal के पास। समय 2026-04-03 13:08:00.",P00961,P00245,LOC0146
DIG002700,2026-03-23 05:35:00,te,"PERSON_00509 और PERSON_00525 ने ఫోన్ చేశారు, Zone_0025, Jabalpur के पास। समय 2026-03-23 05:35:00.",P00509,P00525,LOC0025
DIG002701,2026-03-21 08:50:00,kn,"PERSON_00741 और PERSON_00051 ने ಭೇಟಿಯಾದರು, Zone_0049, Nagpur के पास। समय 2026-03-21 08:50:00.",P00741,P00051,LOC0049
DIG002702,2026-08-13 22:58:00,pa,"PERSON_00812 और PERSON_00510 ने ਸਥਾਨ ਸਾਂਝਾ ਕੀਤਾ, Zone_0124, Bhopal के पास। समय 2026-08-13 22:58:00.",P00812,P00510,LOC0124
DIG002703,2026-08-17 22:50:00,gu,"PERSON_00587 और PERSON_00042 ने નાણાં મોકલ્યાં, Zone_0127, Bhopal के पास। समय 2026-08-17 22:50:00.",P00587,P00042,LOC0127
DIG002704,2026-06-10 10:15:00,ur,"PERSON_00507 और PERSON_00263 ने ملاقات کی, Zone_0057, Ujjain के पास। समय 2026-06-10 10:15:00.",P00507,P00263,LOC0057
DIG002705,2026-06-27 15:47:00,ur,"PERSON_00609 और PERSON_00963 ने ملاقات کی, Zone_0080, Indore के पास। समय 2026-06-27 15:47:00.",P00609,P00963,LOC0080
DIG002706,2026-08-03 18:32:00,hi,"PERSON_00297 और PERSON_00061 ने संदेश भेजा, Zone_0180, Indore के पास। समय 2026-08-03 18:32:00.",P00297,P00061,LOC0180
DIG002707,2026-04-15 15:09:00,kn,"PERSON_00156 और PERSON_00908 ने ಹಣ ಕಳುಹಿಸಿದರು, Zone_0002, Ujjain के पास। समय 2026-04-15 15:09:00.",P00156,P00908,LOC0002
DIG002708,2026-07-21 23:20:00,hi,"PERSON_00606 और PERSON_00774 ने वाहन का उपयोग किया, Zone_0045, Gwalior के पास। समय 2026-07-21 23:20:00.",P00606,P00774,LOC0045
DIG002709,2026-05-08 17:36:00,te,"PERSON_00690 और PERSON_00408 ने సందేశం పంపారు, Zone_0019, Gwalior के पास। समय 2026-05-08 17:36:00.",P00690,P00408,LOC0019
DIG002710,2026-02-15 06:59:00,kn,"PERSON_00903 और PERSON_00581 ने ಹಣ ಕಳುಹಿಸಿದರು, Zone_0051, Bhopal के पास। समय 2026-02-15 06:59:00.",P00903,P00581,LOC0051
DIG002711,2026-01-16 05:18:00,bn,"PERSON_00649 और PERSON_00347 ने স্থান ভাগ করেছে, Zone_0085, Gwalior के पास। समय 2026-01-16 05:18:00.",P00649,P00347,LOC0085
DIG002712,2026-05-30 06:20:00,ur,"PERSON_00938 और PERSON_00896 ने رقم منتقل کی, Zone_0029, Nagpur के पास। समय 2026-05-30 06:20:00.",P00938,P00896,LOC0029
DIG002713,2026-04-30 01:29:00,pa,"PERSON_00615 और PERSON_00979 ने ਫੋਨ ਕੀਤਾ, Zone_0114, Bhopal के पास। समय 2026-04-30 01:29:00.",P00615,P00979,LOC0114
DIG002714,2026-07-21 15:06:00,hi,"PERSON_00120 और PERSON_00780 ने धन भेजा, Zone_0113, Indore के पास। समय 2026-07-21 15:06:00.",P00120,P00780,LOC0113
DIG002715,2026-02-25 18:50:00,bn,"PERSON_00858 और PERSON_00405 ने পরিদর্শন করেছে, Zone_0085, Gwalior के पास। समय 2026-02-25 18:50:00.",P00858,P00405,LOC0085
DIG002716,2026-02-14 18:33:00,ta,"PERSON_00924 और PERSON_00396 ने சந்தித்தார், Zone_0132, Indore के पास। समय 2026-02-14 18:33:00.",P00924,P00396,LOC0132
DIG002717,2026-06-27 07:29:00,mr,"PERSON_00589 और PERSON_00001 ने फोन केला, Zone_0052, Nagpur के पास। समय 2026-06-27 07:29:00.",P00589,P00001,LOC0052
DIG002718,2026-08-08 18:29:00,te,"PERSON_00506 और PERSON_00725 ने స్థానం పంచుకున్నారు, Zone_0154, Ujjain के पास। समय 2026-08-08 18:29:00.",P00506,P00725,LOC0154
DIG002719,2026-03-11 07:53:00,ta,"PERSON_00708 और PERSON_00011 ने சந்தித்தார், Zone_0095, Indore के पास। समय 2026-03-11 07:53:00.",P00708,P00011,LOC0095
DIG002720,2026-03-18 00:40:00,pa,"PERSON_00871 और PERSON_00290 ने ਫੋਨ ਕੀਤਾ, Zone_0043, Gwalior के पास। समय 2026-03-18 00:40:00.",P00871,P00290,LOC0043
DIG002721,2026-01-17 20:13:00,pa,"PERSON_00807 और PERSON_00449 ने ਫੋਨ ਕੀਤਾ, Zone_0071, Indore के पास। समय 2026-01-17 20:13:00.",P00807,P00449,LOC0071
DIG002722,2026-02-25 16:52:00,kn,"PERSON_00407 और PERSON_00897 ने ಕರೆ ಮಾಡಿದರು, Zone_0159, Nagpur के पास। समय 2026-02-25 16:52:00.",P00407,P00897,LOC0159
DIG002723,2026-05-21 02:29:00,kn,"PERSON_00353 और PERSON_00698 ने ಸ್ಥಳ ಹಂಚಿಕೊಂಡರು, Zone_0101, Jabalpur के पास। समय 2026-05-21 02:29:00.",P00353,P00698,LOC0101
DIG002724,2026-03-11 01:10:00,gu,"PERSON_00272 और PERSON_00904 ने સંપર્ક કર્યો, Zone_0100, Jabalpur के पास। समय 2026-03-11 01:10:00.",P00272,P00904,LOC0100
DIG002725,2026-07-27 10:16:00,kn,"PERSON_00996 और PERSON_00081 ने ಸಂದೇಶ ಕಳುಹಿಸಿದರು, Zone_0176, Gwalior के पास। समय 2026-07-27 10:16:00.",P00996,P00081,LOC0176
DIG002726,2026-02-06 21:57:00,mr,"PERSON_00679 और PERSON_00755 ने पैसे पाठवले, Zone_0109, Bhopal के पास। समय 2026-02-06 21:57:00.",P00679,P00755,LOC0109
DIG002727,2026-08-16 09:57:00,en,"PERSON_00667 used a vehicle PERSON_00913 near Zone_0109, Bhopal. Record time 2026-08-16 09:57:00.",P00667,P00913,LOC0109
DIG002728,2026-01-30 03:39:00,ml,"PERSON_00084 और PERSON_00529 ने സന്ദേശം അയച്ചു, Zone_0068, Bhopal के पास। समय 2026-01-30 03:39:00.",P00084,P00529,LOC0068
DIG002729,2026-05-21 11:19:00,pa,"PERSON_00682 और PERSON_00417 ने ਸੰਪਰਕ ਕੀਤਾ, Zone_0094, Gwalior के पास। समय 2026-05-21 11:19:00.",P00682,P00417,LOC0094
DIG002730,2026-06-29 07:11:00,ta,"PERSON_00566 और PERSON_00246 ने தொடர்பு கொண்டார், Zone_0084, Gwalior के पास। समय 2026-06-29 07:11:00.",P00566,P00246,LOC0084
DIG002731,2026-02-28 00:49:00,te,"PERSON_00220 और PERSON_00768 ने కలిశారు, Zone_0171, Bhopal के पास। समय 2026-02-28 00:49:00.",P00220,P00768,LOC0171
DIG002732,2026-04-29 08:25:00,kn,"PERSON_00927 और PERSON_00817 ने ಸಂಪರ್ಕಿಸಿದರು, Zone_0134, Indore के पास। समय 2026-04-29 08:25:00.",P00927,P00817,LOC0134
DIG002733,2026-08-05 03:07:00,ml,"PERSON_00682 और PERSON_00710 ने സന്ദർശിച്ചു, Zone_0135, Nagpur के पास। समय 2026-08-05 03:07:00.",P00682,P00710,LOC0135
DIG002734,2026-02-26 04:03:00,ta,"PERSON_00134 और PERSON_00187 ने சந்தித்தார், Zone_0009, Jabalpur के पास। समय 2026-02-26 04:03:00.",P00134,P00187,LOC0009
DIG002735,2026-02-23 03:38:00,ta,"PERSON_00445 और PERSON_00479 ने பணம் அனுப்பினார், Zone_0097, Ujjain के पास। समय 2026-02-23 03:38:00.",P00445,P00479,LOC0097
DIG002736,2026-05-21 22:04:00,kn,"PERSON_00920 और PERSON_00228 ने ಸಂಪರ್ಕಿಸಿದರು, Zone_0066, Jabalpur के पास। समय 2026-05-21 22:04:00.",P00920,P00228,LOC0066
DIG002737,2026-03-04 18:58:00,pa,"PERSON_00196 और PERSON_00242 ने ਸੁਨੇਹਾ ਭੇਜਿਆ, Zone_0062, Ujjain के पास। समय 2026-03-04 18:58:00.",P00196,P00242,LOC0062
DIG002738,2026-04-20 04:40:00,en,"PERSON_00435 met PERSON_00726 near Zone_0002, Ujjain. Record time 2026-04-20 04:40:00.",P00435,P00726,LOC0002
DIG002739,2026-05-28 14:05:00,gu,"PERSON_00577 और PERSON_00895 ने સંદેશ મોકલ્યો, Zone_0051, Bhopal के पास। समय 2026-05-28 14:05:00.",P00577,P00895,LOC0051
DIG002740,2026-06-11 19:32:00,kn,"PERSON_00125 और PERSON_00682 ने ಸಂದೇಶ ಕಳುಹಿಸಿದರು, Zone_0024, Jabalpur के पास। समय 2026-06-11 19:32:00.",P00125,P00682,LOC0024
DIG002741,2026-06-24 19:34:00,mr,"PERSON_00387 और PERSON_00441 ने संपर्क केला, Zone_0155, Nagpur के पास। समय 2026-06-24 19:34:00.",P00387,P00441,LOC0155
DIG002742,2026-04-02 02:32:00,pa,"PERSON_00824 और PERSON_00111 ने ਸੁਨੇਹਾ ਭੇਜਿਆ, Zone_0066, Jabalpur के पास। समय 2026-04-02 02:32:00.",P00824,P00111,LOC0066
DIG002743,2026-05-29 03:54:00,ur,"PERSON_00688 और PERSON_00681 ने رقم منتقل کی, Zone_0135, Nagpur के पास। समय 2026-05-29 03:54:00.",P00688,P00681,LOC0135
DIG002744,2026-01-09 16:57:00,bn,"PERSON_00771 और PERSON_00259 ने টাকা পাঠিয়েছে, Zone_0105, Bhopal के पास। समय 2026-01-09 16:57:00.",P00771,P00259,LOC0105
DIG002745,2026-07-08 16:53:00,ta,"PERSON_00782 और PERSON_00842 ने செய்தி அனுப்பினார், Zone_0031, Bhopal के पास। समय 2026-07-08 16:53:00.",P00782,P00842,LOC0031
DIG002746,2026-08-25 13:40:00,te,"PERSON_00711 और PERSON_00227 ने ఫోన్ చేశారు, Zone_0107, Indore के पास। समय 2026-08-25 13:40:00.",P00711,P00227,LOC0107
DIG002747,2026-06-13 13:48:00,te,"PERSON_00743 और PERSON_00340 ने ఫోన్ చేశారు, Zone_0027, Gwalior के पास। समय 2026-06-13 13:48:00.",P00743,P00340,LOC0027
DIG002748,2026-02-02 16:11:00,ur,"PERSON_00039 और PERSON_00185 ने فون کیا, Zone_0012, Nagpur के पास। समय 2026-02-02 16:11:00.",P00039,P00185,LOC0012
DIG002749,2026-07-01 20:25:00,ur,"PERSON_00400 और PERSON_00470 ने ملاقات کی, Zone_0152, Nagpur के पास। समय 2026-07-01 20:25:00.",P00400,P00470,LOC0152
DIG002750,2026-05-23 04:11:00,te,"PERSON_00240 और PERSON_00779 ने వెళ్లారు, Zone_0136, Jabalpur के पास। समय 2026-05-23 04:11:00.",P00240,P00779,LOC0136
DIG002751,2026-04-08 04:12:00,en,"PERSON_00767 used a vehicle PERSON_00172 near Zone_0002, Ujjain. Record time 2026-04-08 04:12:00.",P00767,P00172,LOC0002
DIG002752,2026-06-23 05:27:00,ur,"PERSON_00164 और PERSON_00483 ने رابطہ کیا, Zone_0060, Ujjain के पास। समय 2026-06-23 05:27:00.",P00164,P00483,LOC0060
DIG002753,2026-02-19 07:56:00,pa,"PERSON_00895 और PERSON_00485 ने ਸੰਪਰਕ ਕੀਤਾ, Zone_0007, Ujjain के पास। समय 2026-02-19 07:56:00.",P00895,P00485,LOC0007
DIG002754,2026-03-04 21:43:00,pa,"PERSON_00340 और PERSON_00947 ने ਮੁਲਾਕਾਤ ਕੀਤੀ, Zone_0179, Gwalior के पास। समय 2026-03-04 21:43:00.",P00340,P00947,LOC0179
DIG002755,2026-02-22 04:36:00,en,"PERSON_00950 called PERSON_00001 near Zone_0076, Indore. Record time 2026-02-22 04:36:00.",P00950,P00001,LOC0076
DIG002756,2026-08-16 01:21:00,ta,"PERSON_00642 और PERSON_00916 ने இடத்தை பகிர்ந்தார், Zone_0007, Ujjain के पास। समय 2026-08-16 01:21:00.",P00642,P00916,LOC0007
DIG002757,2026-03-18 06:59:00,te,"PERSON_00007 और PERSON_00971 ने డబ్బు పంపారు, Zone_0094, Gwalior के पास। समय 2026-03-18 06:59:00.",P00007,P00971,LOC0094
DIG002758,2026-04-29 02:33:00,ur,"PERSON_00889 और PERSON_00929 ने فون کیا, Zone_0001, Gwalior के पास। समय 2026-04-29 02:33:00.",P00889,P00929,LOC0001
DIG002759,2026-04-08 20:50:00,pa,"PERSON_00205 और PERSON_00626 ने ਸਥਾਨ ਸਾਂਝਾ ਕੀਤਾ, Zone_0098, Nagpur के पास। समय 2026-04-08 20:50:00.",P00205,P00626,LOC0098
DIG002760,2026-07-04 23:32:00,gu,"PERSON_00910 और PERSON_00363 ने ફોન કર્યો, Zone_0049, Nagpur के पास। समय 2026-07-04 23:32:00.",P00910,P00363,LOC0049
DIG002761,2026-04-04 18:56:00,bn,"PERSON_00158 और PERSON_00535 ने স্থান ভাগ করেছে, Zone_0029, Nagpur के पास। समय 2026-04-04 18:56:00.",P00158,P00535,LOC0029
DIG002762,2026-03-11 14:56:00,hi,"PERSON_00194 और PERSON_00883 ने धन भेजा, Zone_0149, Ujjain के पास। समय 2026-03-11 14:56:00.",P00194,P00883,LOC0149
DIG002763,2026-05-29 16:09:00,kn,"PERSON_00457 और PERSON_00361 ने ಹಣ ಕಳುಹಿಸಿದರು, Zone_0047, Ujjain के पास। समय 2026-05-29 16:09:00.",P00457,P00361,LOC0047
DIG002764,2026-03-14 13:12:00,mr,"PERSON_00945 और PERSON_00706 ने संदेश पाठवला, Zone_0108, Bhopal के पास। समय 2026-03-14 13:12:00.",P00945,P00706,LOC0108
DIG002765,2026-08-25 11:08:00,en,"PERSON_00635 met PERSON_00528 near Zone_0116, Bhopal. Record time 2026-08-25 11:08:00.",P00635,P00528,LOC0116
DIG002766,2026-06-18 04:03:00,bn,"PERSON_00480 और PERSON_00667 ने দেখা করেছে, Zone_0047, Ujjain के पास। समय 2026-06-18 04:03:00.",P00480,P00667,LOC0047
DIG002767,2026-07-24 14:08:00,mr,"PERSON_00731 और PERSON_00391 ने ठिकाण शेअर केले, Zone_0139, Jabalpur के पास। समय 2026-07-24 14:08:00.",P00731,P00391,LOC0139
DIG002768,2026-02-18 10:26:00,hi,"PERSON_00528 और PERSON_00026 ने स्थान साझा किया, Zone_0056, Jabalpur के पास। समय 2026-02-18 10:26:00.",P00528,P00026,LOC0056
DIG002769,2026-04-17 03:01:00,gu,"PERSON_00399 और PERSON_00040 ने મુલાકાત લીધી, Zone_0088, Indore के पास। समय 2026-04-17 03:01:00.",P00399,P00040,LOC0088
DIG002770,2026-01-28 01:57:00,en,"PERSON_00044 used a vehicle PERSON_00138 near Zone_0136, Jabalpur. Record time 2026-01-28 01:57:00.",P00044,P00138,LOC0136
DIG002771,2026-02-09 22:19:00,hi,"PERSON_00280 और PERSON_00941 ने संपर्क किया, Zone_0020, Bhopal के पास। समय 2026-02-09 22:19:00.",P00280,P00941,LOC0020
DIG002772,2026-02-10 12:26:00,kn,"PERSON_00806 और PERSON_00089 ने ಸ್ಥಳ ಹಂಚಿಕೊಂಡರು, Zone_0133, Indore के पास। समय 2026-02-10 12:26:00.",P00806,P00089,LOC0133
DIG002773,2026-06-02 18:08:00,te,"PERSON_00934 और PERSON_00023 ने ఫోన్ చేశారు, Zone_0166, Bhopal के पास। समय 2026-06-02 18:08:00.",P00934,P00023,LOC0166
